true_value,predicted_mean,relative_error,absolute_error
0.4789028,0.3288073,0.31341538,0.1500955
0.40448686,0.33248228,0.17801465,0.07200459
0.41310352,0.34168494,0.17288302,0.07141858
0.47710916,0.32057995,0.32807842,0.15652922
0.18219073,0.34561318,0.8969855,0.16342245
0.289831,0.33604893,0.15946506,0.04621792
0.4951847,0.34731382,0.2986176,0.14787087
0.28937006,0.32538122,0.124446735,0.03601116
0.33309072,0.33774218,0.013964535,0.004651457
0.51292735,0.35328817,0.31123155,0.15963918
0.48789215,0.33171234,0.32011136,0.15617982
0.44957906,0.32746834,0.27161124,0.122110724
0.28417483,0.35097778,0.23507693,0.06680295
0.2773289,0.34271505,0.23577112,0.06538615
0.3406879,0.347567,0.020191768,0.0068790913
0.38489,0.31144652,0.19081679,0.07344347
0.41254175,0.3616197,0.12343487,0.050922036
0.3732273,0.35352603,0.052786257,0.019701272
0.37848172,0.34877914,0.078478225,0.029702574
0.49619317,0.32692146,0.34114075,0.16927171
0.19194658,0.34737822,0.80976504,0.15543164
0.3943558,0.3409578,0.13540567,0.053398013
0.34826416,0.35892135,0.030600885,0.010657191
0.16946627,0.3432025,1.0251964,0.17373623
0.34654757,0.34648627,0.00017689743,6.130338e-05
0.47914392,0.33986914,0.2906742,0.13927478
0.2621059,0.3268,0.24682418,0.06469408
0.17923127,0.34122375,0.9038181,0.16199248
0.29528207,0.35566196,0.20448208,0.060379893
0.2912223,0.35593542,0.2222121,0.06471312
0.24350932,0.358681,0.47296613,0.11517167
0.33160263,0.33278605,0.0035687909,0.0011834204
0.46069825,0.32042325,0.30448347,0.140275
0.36588192,0.3405171,0.06932514,0.025364816
0.0235622,0.33426565,13.186516,0.31070346
0.49513614,0.32231724,0.3490331,0.1728189
0.39575619,0.3483651,0.11974819,0.047391087
0.369645,0.34249535,0.0734479,0.027149647
0.28007206,0.33652958,0.20158212,0.05645752
0.19964088,0.31955332,0.6006406,0.11991243
0.26433903,0.3365866,0.27331403,0.072247565
0.41088802,0.3391026,0.174708,0.07178542
0.5335801,0.3559019,0.33299258,0.17767823
0.29874504,0.34627014,0.1590825,0.047525108
0.4043271,0.33826226,0.16339453,0.066064835
0.20045483,0.33508235,0.67161024,0.13462752
0.47183785,0.33363724,0.29289854,0.13820061
0.29996902,0.34435195,0.14795838,0.04438293
0.4554663,0.33766395,0.2586412,0.11780235
0.48668835,0.3250339,0.33215186,0.16165444
0.4797852,0.35270506,0.26486883,0.12708014
0.32095292,0.33826968,0.053954203,0.017316759
0.36799756,0.34260315,0.06900701,0.02539441
0.43751726,0.31926125,0.27028877,0.118256
0.30568275,0.33435705,0.09380413,0.028674304
0.54524994,0.32315838,0.40732065,0.22209156
0.44968462,0.35644913,0.2073353,0.09323549
0.30765173,0.33979306,0.10447309,0.032141328
0.4243981,0.35054466,0.17401923,0.07385343
0.42379084,0.3613055,0.14744382,0.062485337
0.26655677,0.34412792,0.29101175,0.07757115
0.4562182,0.35333076,0.22552246,0.10288745
0.27286115,0.3478181,0.27470732,0.07495695
0.29602176,0.35371017,0.19487897,0.057688415
0.26565716,0.34737563,0.30760878,0.081718475
0.40553766,0.32971877,0.18695895,0.0758189
0.45049366,0.3390506,0.24737988,0.11144307
0.45265165,0.33057883,0.2696838,0.122072816
0.4714217,0.33267677,0.2943117,0.13874492
0.36452028,0.33566913,0.07914828,0.028851151
0.49034533,0.3629866,0.25973272,0.12735873
0.44590136,0.34619543,0.22360536,0.099705935
0.06667535,0.35421583,4.3125453,0.2875405
0.4645313,0.3205327,0.30998686,0.1439986
0.12610593,0.36707464,1.9108433,0.2409687
0.35170835,0.36056945,0.02519444,0.008861095
0.48655304,0.33368132,0.31419334,0.15287173
0.4815369,0.33145025,0.31168255,0.15008664
0.36218536,0.35885093,0.009206426,0.0033344328
0.47556087,0.33656818,0.2922711,0.1389927
0.2868343,0.3319531,0.1572992,0.04511881
0.4430899,0.36238828,0.18213373,0.08070162
0.34768608,0.34910765,0.0040886616,0.0014215708
0.39213043,0.34346718,0.12409967,0.04866326
0.35867292,0.32654724,0.08956818,0.03212568
0.36656407,0.3411635,0.06929369,0.025400579
0.4677122,0.36611396,0.21722382,0.10159823
0.3495534,0.32126063,0.08093978,0.028292775
0.3353151,0.3343277,0.0029447244,0.0009874105
0.28498316,0.3386984,0.18848562,0.05371523
0.33835477,0.337603,0.0022218206,0.0007517636
0.35852528,0.34410343,0.040225476,0.01442185
0.51315534,0.34590045,0.32593423,0.1672549
0.32842055,0.33126006,0.008645944,0.0028395057
0.38308123,0.3359881,0.12293247,0.047093123
0.42776898,0.34379488,0.19630711,0.08397409
0.47488162,0.3324524,0.29992577,0.14242923
0.47620824,0.3149539,0.3386215,0.16125435
0.0038751469,0.3059455,77.950485,0.30207035
0.2848163,0.32610077,0.14495122,0.04128447
0.33317462,0.3468901,0.04116603,0.013715476
0.4594104,0.33737633,0.26563194,0.12203407
0.46339166,0.3612236,0.22047883,0.10216805
0.3449197,0.32897052,0.046240296,0.01594919
0.43809,0.3421162,0.21907322,0.09597379
0.46473128,0.3353121,0.27848175,0.12941918
0.39689022,0.3347487,0.15657109,0.062141538
0.44653264,0.35352278,0.20829353,0.09300986
0.46737626,0.34893912,0.25340855,0.11843714
0.3349297,0.35542843,0.06120306,0.020498723
0.4033871,0.33416495,0.1716023,0.06922215
0.25397035,0.344803,0.3576506,0.09083265
0.33834043,0.37135836,0.097587906,0.033017933
0.47312972,0.3325318,0.29716566,0.14059791
0.48011357,0.3347035,0.30286598,0.14541006
0.50486815,0.3240374,0.3581742,0.18083075
0.28445116,0.34269896,0.2047726,0.058247805
0.30126113,0.3283717,0.08999029,0.027110577
0.51534647,0.3402958,0.3396757,0.17505068
0.3360544,0.3249141,0.033150338,0.011140317
0.25393564,0.31943065,0.25791976,0.065495014
0.4513828,0.3293062,0.2704503,0.1220766
0.27445978,0.3243329,0.18171374,0.049873114
0.5067538,0.3207023,0.36714375,0.18605149
0.49515322,0.35199776,0.28911346,0.14315546
0.36250502,0.3316667,0.08507002,0.03083831
0.45161298,0.34107643,0.24475946,0.110536546
0.34489572,0.3397122,0.015029232,0.005183518
0.21288745,0.33371437,0.56756234,0.120826915
0.32708046,0.32496968,0.006453395,0.0021107793
0.34540573,0.32136703,0.06959555,0.024038702
0.28244752,0.3244846,0.14883144,0.04203707
0.4573598,0.34127188,0.25382185,0.11608791
0.40842858,0.36419272,0.10830744,0.044235855
0.42024073,0.3376492,0.19653386,0.08259153
0.2886512,0.34344703,0.18983407,0.05479583
0.31414855,0.3234282,0.02953911,0.009279668
0.5210901,0.36669308,0.2962962,0.15439701
0.08074922,0.3419382,3.2345693,0.26118898
0.34032783,0.33780608,0.007409777,0.0025217533
0.48005307,0.35448703,0.261567,0.12556604
0.45390502,0.32412452,0.28591996,0.1297805
0.37494606,0.33741626,0.10009386,0.037529796
0.34202772,0.32833496,0.04003408,0.013692766
0.47484222,0.32326606,0.31921375,0.15157616
0.46948892,0.33099785,0.2949826,0.13849106
0.2762333,0.35533443,0.2863563,0.079101145
0.4637504,0.3333301,0.28122953,0.1304203
0.06293325,0.34576353,4.4941306,0.2828303
0.08766782,0.35087648,3.0023403,0.26320866
0.3561156,0.33295047,0.065049484,0.023165137
0.3543921,0.33699265,0.049096636,0.01739946
0.3687199,0.35309234,0.04238329,0.015627563
0.41567382,0.37063017,0.108362965,0.045043647
0.2276387,0.3357891,0.4750967,0.10815041
0.51121366,0.36371413,0.28852814,0.14749953
0.23352505,0.3331975,0.42681694,0.09967245
0.2126639,0.36331177,0.7083847,0.15064786
0.27854872,0.34792045,0.24904703,0.06937173
0.21633863,0.3268857,0.51099086,0.110547066
0.26824704,0.37183028,0.3861487,0.10358325
0.18662196,0.34985664,0.8746809,0.16323468
0.4625427,0.33755532,0.27021804,0.12498739
0.44467792,0.32318848,0.2732077,0.121489435
0.23488225,0.33719492,0.43559128,0.10231267
0.14004159,0.32783806,1.3410048,0.18779647
0.40043774,0.3332528,0.16777878,0.067184955
0.4258725,0.3351428,0.21304432,0.09072971
0.47455695,0.32472533,0.3157295,0.14983162
0.39943334,0.3410194,0.14624205,0.058413953
0.4224329,0.31876808,0.24539949,0.103664815
0.4974867,0.35052124,0.29541588,0.14696547
0.4617081,0.32078394,0.3052235,0.14092416
0.33879223,0.32886314,0.029307315,0.009929091
0.21526879,0.3806932,0.7684551,0.1654244
0.21657825,0.33700287,0.55603284,0.12042463
0.31470188,0.32952422,0.047099605,0.014822334
0.16473073,0.3440104,1.0883195,0.17927969
0.030424898,0.33886322,10.1376915,0.30843833
0.50906783,0.3149179,0.38138324,0.19414994
0.47707102,0.3390676,0.28927225,0.13800341
0.4508339,0.31301895,0.30568895,0.13781494
0.04388192,0.33234015,6.5735083,0.28845823
0.25571,0.3176494,0.24222513,0.06193939
0.35789278,0.33907998,0.052565478,0.018812805
0.36163998,0.35381278,0.021643605,0.007827193
0.4124841,0.342795,0.16894977,0.069689095
0.34722766,0.35067958,0.009941355,0.0034519136
0.45949298,0.34050643,0.2589518,0.11898655
0.4844993,0.33161712,0.31554675,0.15288219
0.3081832,0.31181192,0.01177459,0.0036287308
0.4385727,0.32831672,0.25139728,0.11025599
0.3790076,0.34601775,0.087042734,0.03298986
0.10403732,0.33892784,2.2577524,0.23489052
0.3573594,0.34830156,0.02534661,0.00905785
0.5089256,0.3464196,0.31931192,0.16250601
0.41101733,0.33014283,0.19676664,0.0808745
0.43705177,0.3556625,0.18622343,0.08138928
0.43782127,0.33311462,0.23915386,0.104706645
0.26022828,0.34531432,0.32696697,0.08508605
0.4578975,0.34327456,0.25032446,0.11462295
0.26907894,0.32779074,0.21819544,0.058711797
0.42522785,0.3263791,0.23246069,0.09884876
0.3262922,0.32722777,0.0028673206,0.0009355843
0.51083183,0.32096168,0.37168816,0.18987015
0.25415158,0.3367821,0.32512295,0.082630515
0.33815575,0.3565088,0.05427394,0.018353045
0.45743698,0.31214768,0.317616,0.1452893
0.33284628,0.34741455,0.04376876,0.014568269
0.38991335,0.34549636,0.11391503,0.044416994
0.43104357,0.32574442,0.24428886,0.105299145
0.21759653,0.33937562,0.5596554,0.121779084
0.44618648,0.3572531,0.19931886,0.08893338
0.41622406,0.313994,0.24561307,0.10223007
0.30988026,0.35429138,0.14331704,0.044411123
0.38023198,0.32364777,0.14881496,0.05658421
0.21534428,0.34100342,0.5835267,0.12565914
0.47454873,0.3143613,0.33755738,0.16018742
0.11130019,0.34208366,2.0735223,0.23078346
0.11358574,0.34370095,2.025916,0.2301152
0.47562274,0.34473205,0.27519858,0.1308907
0.18637809,0.3421736,0.83591104,0.15579551
0.4768434,0.33083418,0.3061995,0.1460092
0.51014274,0.34582236,0.32210666,0.16432038
0.42242733,0.34813255,0.17587587,0.074294776
0.16821525,0.3504985,1.0836309,0.18228325
0.18696076,0.3489895,0.8666456,0.16202873
0.40886328,0.3419635,0.16362384,0.06689978
0.5134001,0.32162037,0.37354827,0.1917797
0.4487723,0.34192848,0.23808026,0.10684383
0.25536075,0.32626885,0.27767813,0.0709081
0.4626027,0.34102795,0.262806,0.12157476
0.3566895,0.33445022,0.062349178,0.022239298
0.40553966,0.3338728,0.17671974,0.07166687
0.4205737,0.3599472,0.14415191,0.060626507
0.43588585,0.31819066,0.27001378,0.11769518
0.30678305,0.34066212,0.110433325,0.03387907
0.38653135,0.34210464,0.11493688,0.04442671
0.3863144,0.34323707,0.11150845,0.04307732
0.29398224,0.3340265,0.13621315,0.040044248
0.38381204,0.3233949,0.15741336,0.060417145
0.4685039,0.3557278,0.2407154,0.1127761
0.3929887,0.32043183,0.18462841,0.07255688
0.3272278,0.34816542,0.06398485,0.020937622
0.32291427,0.32515118,0.006927234,0.0022369027
0.3496352,0.33675158,0.036848787,0.012883633
0.3568987,0.35489863,0.0056040096,0.0020000637
0.46784076,0.35200024,0.24760674,0.115840524
0.43244043,0.33694133,0.22083758,0.0954991
0.47165212,0.34074324,0.2775539,0.13090888
0.41945684,0.34507328,0.17733304,0.07438356
0.3099988,0.355476,0.14670114,0.04547718
0.40313357,0.3383663,0.16065958,0.06476727
0.28445032,0.33904797,0.19194089,0.054597646
0.4173043,0.34371084,0.17635444,0.07359347
0.40797436,0.34270558,0.15998256,0.065268785
0.2847499,0.34856755,0.22411826,0.06381765
0.44539613,0.3109751,0.30180106,0.13442102
0.23412214,0.34107894,0.45684183,0.106956795
0.44330585,0.33556977,0.24302877,0.10773608
0.30667147,0.33627132,0.09651972,0.029599845
0.20142622,0.3279337,0.62805855,0.12650748
0.25271738,0.33968505,0.3441302,0.08696768
0.43780032,0.3453582,0.21115135,0.092442125
0.28152427,0.32663754,0.16024645,0.045113266
0.54399246,0.34620067,0.3635929,0.19779179
0.2737243,0.32026398,0.17002398,0.046539694
0.16823709,0.33647045,0.99997777,0.16823336
0.292335,0.3362047,0.15006654,0.043869704
0.38252795,0.35505655,0.07181539,0.027471393
0.5024844,0.3164094,0.37030995,0.18607497
0.3401491,0.32220107,0.052765187,0.017948031
0.5000349,0.3248787,0.350288,0.17515624
0.46546096,0.3384491,0.27287328,0.12701187
0.17291252,0.32353395,0.8710845,0.15062143
0.37407076,0.35432112,0.05279654,0.019749641
0.3738412,0.34914088,0.066071674,0.024700314
0.358904,0.35329208,0.015636288,0.0056119263
0.3987119,0.34477013,0.13529006,0.053941756
0.35993233,0.3469657,0.036025196,0.012966633
0.13709462,0.3364161,1.453897,0.19932148
0.28867927,0.33281106,0.1528748,0.044131786
0.4760826,0.33963737,0.2865999,0.13644522
0.188735,0.3305134,0.7512035,0.1417784
0.48382902,0.33607322,0.30538845,0.1477558
0.26097906,0.33078915,0.26749307,0.06981009
0.49083734,0.3489408,0.28909078,0.14189655
0.3278071,0.3312998,0.010654781,0.003492713
0.18870108,0.34123462,0.8083342,0.15253355
0.08159654,0.34453005,3.2223606,0.2629335
0.3759621,0.34155264,0.09152375,0.034409463
0.29128015,0.34076172,0.16987622,0.04948157
0.34884864,0.33863184,0.029287208,0.010216802
0.096251324,0.33216447,2.4510117,0.23591314
0.4459581,0.32667476,0.2674766,0.11928335
0.2353427,0.32340103,0.37417066,0.08805834
0.16931327,0.32483268,0.91853046,0.15551941
0.53407276,0.35480854,0.33565506,0.17926422
0.21209212,0.37421682,0.764407,0.16212471
0.5138684,0.35502228,0.30911827,0.15884611
